,TagName,total,unanswered,url
1959,firemonkey,2639,887,https://stackoverflow.com/questions/tagged/firemonkey?sort=newest&page={}&pagesize=50
1960,aws-api-gateway,2656,1034,https://stackoverflow.com/questions/tagged/aws-api-gateway?sort=newest&page={}&pagesize=50
1961,repeater,2638,726,https://stackoverflow.com/questions/tagged/repeater?sort=newest&page={}&pagesize=50
1962,postback,2639,786,https://stackoverflow.com/questions/tagged/postback?sort=newest&page={}&pagesize=50
1963,virtualhost,2904,1307,https://stackoverflow.com/questions/tagged/virtualhost?sort=newest&page={}&pagesize=50
1964,jtextfield,2637,495,https://stackoverflow.com/questions/tagged/jtextfield?sort=newest&page={}&pagesize=50
1965,responsive,2644,1282,https://stackoverflow.com/questions/tagged/responsive?sort=newest&page={}&pagesize=50
1966,background-color,2634,651,https://stackoverflow.com/questions/tagged/background-color?sort=newest&page={}&pagesize=50
1967,reverse-engineering,2632,732,https://stackoverflow.com/questions/tagged/reverse-engineering?sort=newest&page={}&pagesize=50
1968,monads,2631,146,https://stackoverflow.com/questions/tagged/monads?sort=newest&page={}&pagesize=50
1969,mstest,2631,733,https://stackoverflow.com/questions/tagged/mstest?sort=newest&page={}&pagesize=50
1970,deadlock,2628,770,https://stackoverflow.com/questions/tagged/deadlock?sort=newest&page={}&pagesize=50
1971,android-adapter,2632,936,https://stackoverflow.com/questions/tagged/android-adapter?sort=newest&page={}&pagesize=50
1972,crm,2623,931,https://stackoverflow.com/questions/tagged/crm?sort=newest&page={}&pagesize=50
1973,qr-code,2625,1053,https://stackoverflow.com/questions/tagged/qr-code?sort=newest&page={}&pagesize=50
1974,data-annotations,2618,715,https://stackoverflow.com/questions/tagged/data-annotations?sort=newest&page={}&pagesize=50
1975,apache-zookeeper,2625,1156,https://stackoverflow.com/questions/tagged/apache-zookeeper?sort=newest&page={}&pagesize=50
1976,netlogo,2620,552,https://stackoverflow.com/questions/tagged/netlogo?sort=newest&page={}&pagesize=50
1977,store,2614,859,https://stackoverflow.com/questions/tagged/store?sort=newest&page={}&pagesize=50
1978,relativelayout,2614,736,https://stackoverflow.com/questions/tagged/relativelayout?sort=newest&page={}&pagesize=50
1979,atom-editor,2618,1139,https://stackoverflow.com/questions/tagged/atom-editor?sort=newest&page={}&pagesize=50
1980,sendmail,2613,929,https://stackoverflow.com/questions/tagged/sendmail?sort=newest&page={}&pagesize=50
1981,outlook-vba,2610,970,https://stackoverflow.com/questions/tagged/outlook-vba?sort=newest&page={}&pagesize=50
1982,powershell-v3.0,2609,794,https://stackoverflow.com/questions/tagged/powershell-v3.0?sort=newest&page={}&pagesize=50
1983,bdd,2609,626,https://stackoverflow.com/questions/tagged/bdd?sort=newest&page={}&pagesize=50
1984,connection-pooling,2610,902,https://stackoverflow.com/questions/tagged/connection-pooling?sort=newest&page={}&pagesize=50
1985,perforce,2603,460,https://stackoverflow.com/questions/tagged/perforce?sort=newest&page={}&pagesize=50
1986,rdlc,2603,1240,https://stackoverflow.com/questions/tagged/rdlc?sort=newest&page={}&pagesize=50
1987,surfaceview,2598,1109,https://stackoverflow.com/questions/tagged/surfaceview?sort=newest&page={}&pagesize=50
1988,mootools,2594,454,https://stackoverflow.com/questions/tagged/mootools?sort=newest&page={}&pagesize=50
1989,blade,4061,1176,https://stackoverflow.com/questions/tagged/blade?sort=newest&page={}&pagesize=50
1990,rgb,2592,618,https://stackoverflow.com/questions/tagged/rgb?sort=newest&page={}&pagesize=50
1991,paypal-ipn,2590,1138,https://stackoverflow.com/questions/tagged/paypal-ipn?sort=newest&page={}&pagesize=50
1992,logback,2592,937,https://stackoverflow.com/questions/tagged/logback?sort=newest&page={}&pagesize=50
1993,vmware,2592,1038,https://stackoverflow.com/questions/tagged/vmware?sort=newest&page={}&pagesize=50
1994,edit,2582,884,https://stackoverflow.com/questions/tagged/edit?sort=newest&page={}&pagesize=50
1995,laravel-5.5,2587,1127,https://stackoverflow.com/questions/tagged/laravel-5.5?sort=newest&page={}&pagesize=50
1996,greasemonkey,2578,498,https://stackoverflow.com/questions/tagged/greasemonkey?sort=newest&page={}&pagesize=50
1997,increment,2578,393,https://stackoverflow.com/questions/tagged/increment?sort=newest&page={}&pagesize=50
1998,sql-server-2000,2572,421,https://stackoverflow.com/questions/tagged/sql-server-2000?sort=newest&page={}&pagesize=50
1999,infinite-loop,2571,536,https://stackoverflow.com/questions/tagged/infinite-loop?sort=newest&page={}&pagesize=50
2000,ctypes,2570,785,https://stackoverflow.com/questions/tagged/ctypes?sort=newest&page={}&pagesize=50
2001,equals,2568,297,https://stackoverflow.com/questions/tagged/equals?sort=newest&page={}&pagesize=50
2002,calayer,2567,750,https://stackoverflow.com/questions/tagged/calayer?sort=newest&page={}&pagesize=50
2003,header-files,2566,425,https://stackoverflow.com/questions/tagged/header-files?sort=newest&page={}&pagesize=50
2004,python-3.4,2567,751,https://stackoverflow.com/questions/tagged/python-3.4?sort=newest&page={}&pagesize=50
2005,jsx,2577,834,https://stackoverflow.com/questions/tagged/jsx?sort=newest&page={}&pagesize=50
2006,x11,2562,841,https://stackoverflow.com/questions/tagged/x11?sort=newest&page={}&pagesize=50
2007,compatibility,2563,688,https://stackoverflow.com/questions/tagged/compatibility?sort=newest&page={}&pagesize=50
2008,database-schema,2563,726,https://stackoverflow.com/questions/tagged/database-schema?sort=newest&page={}&pagesize=50
2009,orientdb,2559,1036,https://stackoverflow.com/questions/tagged/orientdb?sort=newest&page={}&pagesize=50
2010,microcontroller,2563,760,https://stackoverflow.com/questions/tagged/microcontroller?sort=newest&page={}&pagesize=50
2011,nio,2555,660,https://stackoverflow.com/questions/tagged/nio?sort=newest&page={}&pagesize=50
2012,react-navigation,2563,1381,https://stackoverflow.com/questions/tagged/react-navigation?sort=newest&page={}&pagesize=50
2013,simple-form,2551,731,https://stackoverflow.com/questions/tagged/simple-form?sort=newest&page={}&pagesize=50
2014,.net-2.0,2550,319,https://stackoverflow.com/questions/tagged/.net-2.0?sort=newest&page={}&pagesize=50
2015,monodevelop,2554,727,https://stackoverflow.com/questions/tagged/monodevelop?sort=newest&page={}&pagesize=50
2016,text-to-speech,2555,980,https://stackoverflow.com/questions/tagged/text-to-speech?sort=newest&page={}&pagesize=50
2017,nstimer,2550,522,https://stackoverflow.com/questions/tagged/nstimer?sort=newest&page={}&pagesize=50
2018,datetimepicker,2547,917,https://stackoverflow.com/questions/tagged/datetimepicker?sort=newest&page={}&pagesize=50
2019,cllocationmanager,2546,771,https://stackoverflow.com/questions/tagged/cllocationmanager?sort=newest&page={}&pagesize=50
2020,solaris,2544,614,https://stackoverflow.com/questions/tagged/solaris?sort=newest&page={}&pagesize=50
2021,objective-c-blocks,2542,404,https://stackoverflow.com/questions/tagged/objective-c-blocks?sort=newest&page={}&pagesize=50
2022,system-calls,2547,585,https://stackoverflow.com/questions/tagged/system-calls?sort=newest&page={}&pagesize=50
2023,normalization,2545,586,https://stackoverflow.com/questions/tagged/normalization?sort=newest&page={}&pagesize=50
2024,zeromq,2547,748,https://stackoverflow.com/questions/tagged/zeromq?sort=newest&page={}&pagesize=50
2025,rx-java2,2554,876,https://stackoverflow.com/questions/tagged/rx-java2?sort=newest&page={}&pagesize=50
2026,spotify,2544,983,https://stackoverflow.com/questions/tagged/spotify?sort=newest&page={}&pagesize=50
2027,microsoft-edge,2550,1318,https://stackoverflow.com/questions/tagged/microsoft-edge?sort=newest&page={}&pagesize=50
2028,cq5,2539,801,https://stackoverflow.com/questions/tagged/cq5?sort=newest&page={}&pagesize=50
2029,hardware,2540,630,https://stackoverflow.com/questions/tagged/hardware?sort=newest&page={}&pagesize=50
2030,probability,2545,651,https://stackoverflow.com/questions/tagged/probability?sort=newest&page={}&pagesize=50
2031,positioning,2536,559,https://stackoverflow.com/questions/tagged/positioning?sort=newest&page={}&pagesize=50
2032,delphi-xe2,2536,309,https://stackoverflow.com/questions/tagged/delphi-xe2?sort=newest&page={}&pagesize=50
2033,nested-loops,2548,535,https://stackoverflow.com/questions/tagged/nested-loops?sort=newest&page={}&pagesize=50
2034,grammar,2536,426,https://stackoverflow.com/questions/tagged/grammar?sort=newest&page={}&pagesize=50
2035,fosuserbundle,2534,817,https://stackoverflow.com/questions/tagged/fosuserbundle?sort=newest&page={}&pagesize=50
2036,sip,2534,1054,https://stackoverflow.com/questions/tagged/sip?sort=newest&page={}&pagesize=50
2037,android-toolbar,2522,903,https://stackoverflow.com/questions/tagged/android-toolbar?sort=newest&page={}&pagesize=50
2038,benchmarking,2525,613,https://stackoverflow.com/questions/tagged/benchmarking?sort=newest&page={}&pagesize=50
2039,avaudioplayer,2520,885,https://stackoverflow.com/questions/tagged/avaudioplayer?sort=newest&page={}&pagesize=50
2040,seaborn,2532,623,https://stackoverflow.com/questions/tagged/seaborn?sort=newest&page={}&pagesize=50
2041,igraph,2524,802,https://stackoverflow.com/questions/tagged/igraph?sort=newest&page={}&pagesize=50
2042,custom-post-type,2521,1208,https://stackoverflow.com/questions/tagged/custom-post-type?sort=newest&page={}&pagesize=50
2043,angular-material2,2524,922,https://stackoverflow.com/questions/tagged/angular-material2?sort=newest&page={}&pagesize=50
2044,es6-promise,2532,522,https://stackoverflow.com/questions/tagged/es6-promise?sort=newest&page={}&pagesize=50
2045,commit,2516,608,https://stackoverflow.com/questions/tagged/commit?sort=newest&page={}&pagesize=50
2046,reverse,2515,475,https://stackoverflow.com/questions/tagged/reverse?sort=newest&page={}&pagesize=50
2047,hibernate-mapping,2511,1012,https://stackoverflow.com/questions/tagged/hibernate-mapping?sort=newest&page={}&pagesize=50
2048,jscrollpane,2510,582,https://stackoverflow.com/questions/tagged/jscrollpane?sort=newest&page={}&pagesize=50
2049,networkx,2528,803,https://stackoverflow.com/questions/tagged/networkx?sort=newest&page={}&pagesize=50
2050,gdi+,2512,595,https://stackoverflow.com/questions/tagged/gdi+?sort=newest&page={}&pagesize=50
2051,data-mining,2505,704,https://stackoverflow.com/questions/tagged/data-mining?sort=newest&page={}&pagesize=50
2052,layout-manager,2504,354,https://stackoverflow.com/questions/tagged/layout-manager?sort=newest&page={}&pagesize=50
2053,models,16338,4526,https://stackoverflow.com/questions/tagged/models?sort=newest&page={}&pagesize=50
2054,amazon-rds,2641,1067,https://stackoverflow.com/questions/tagged/amazon-rds?sort=newest&page={}&pagesize=50
2055,bokeh,2510,979,https://stackoverflow.com/questions/tagged/bokeh?sort=newest&page={}&pagesize=50
2056,versioning,2502,568,https://stackoverflow.com/questions/tagged/versioning?sort=newest&page={}&pagesize=50
2057,uialertview,2502,568,https://stackoverflow.com/questions/tagged/uialertview?sort=newest&page={}&pagesize=50
2058,c++builder,2499,527,https://stackoverflow.com/questions/tagged/c++builder?sort=newest&page={}&pagesize=50
2059,file-permissions,2501,622,https://stackoverflow.com/questions/tagged/file-permissions?sort=newest&page={}&pagesize=50
2060,indentation,2500,776,https://stackoverflow.com/questions/tagged/indentation?sort=newest&page={}&pagesize=50
2061,google-tag-manager,2499,481,https://stackoverflow.com/questions/tagged/google-tag-manager?sort=newest&page={}&pagesize=50
2062,crop,2507,1234,https://stackoverflow.com/questions/tagged/crop?sort=newest&page={}&pagesize=50
2063,vlookup,2497,916,https://stackoverflow.com/questions/tagged/vlookup?sort=newest&page={}&pagesize=50
2064,gmail-api,2499,870,https://stackoverflow.com/questions/tagged/gmail-api?sort=newest&page={}&pagesize=50
2065,paint,2505,1224,https://stackoverflow.com/questions/tagged/paint?sort=newest&page={}&pagesize=50
2066,jpql,2494,650,https://stackoverflow.com/questions/tagged/jpql?sort=newest&page={}&pagesize=50
2067,associative-array,2487,872,https://stackoverflow.com/questions/tagged/associative-array?sort=newest&page={}&pagesize=50
2068,parent,2485,324,https://stackoverflow.com/questions/tagged/parent?sort=newest&page={}&pagesize=50
2069,jfreechart,2563,596,https://stackoverflow.com/questions/tagged/jfreechart?sort=newest&page={}&pagesize=50
2070,rmi,2488,564,https://stackoverflow.com/questions/tagged/rmi?sort=newest&page={}&pagesize=50
2071,swig,2484,772,https://stackoverflow.com/questions/tagged/swig?sort=newest&page={}&pagesize=50
2072,html5-audio,2487,804,https://stackoverflow.com/questions/tagged/html5-audio?sort=newest&page={}&pagesize=50
2073,antlr4,2485,948,https://stackoverflow.com/questions/tagged/antlr4?sort=newest&page={}&pagesize=50
2074,form-submit,2486,731,https://stackoverflow.com/questions/tagged/form-submit?sort=newest&page={}&pagesize=50
2075,log4j2,2477,738,https://stackoverflow.com/questions/tagged/log4j2?sort=newest&page={}&pagesize=50
2076,intel,2476,953,https://stackoverflow.com/questions/tagged/intel?sort=newest&page={}&pagesize=50
2077,xdebug,2477,751,https://stackoverflow.com/questions/tagged/xdebug?sort=newest&page={}&pagesize=50
2078,geojson,2472,1009,https://stackoverflow.com/questions/tagged/geojson?sort=newest&page={}&pagesize=50
2079,casperjs,2482,937,https://stackoverflow.com/questions/tagged/casperjs?sort=newest&page={}&pagesize=50
2080,adt,2469,916,https://stackoverflow.com/questions/tagged/adt?sort=newest&page={}&pagesize=50
2081,sqlplus,2469,734,https://stackoverflow.com/questions/tagged/sqlplus?sort=newest&page={}&pagesize=50
2082,javadoc,2468,651,https://stackoverflow.com/questions/tagged/javadoc?sort=newest&page={}&pagesize=50
2083,onchange,2465,634,https://stackoverflow.com/questions/tagged/onchange?sort=newest&page={}&pagesize=50
2084,destructor,2466,664,https://stackoverflow.com/questions/tagged/destructor?sort=newest&page={}&pagesize=50
2085,lstm,2467,218,https://stackoverflow.com/questions/tagged/lstm?sort=newest&page={}&pagesize=50
2086,netsuite,2487,1309,https://stackoverflow.com/questions/tagged/netsuite?sort=newest&page={}&pagesize=50
2087,copy-paste,2468,899,https://stackoverflow.com/questions/tagged/copy-paste?sort=newest&page={}&pagesize=50
2088,shared-ptr,2464,820,https://stackoverflow.com/questions/tagged/shared-ptr?sort=newest&page={}&pagesize=50
2089,swipe,2462,287,https://stackoverflow.com/questions/tagged/swipe?sort=newest&page={}&pagesize=50
2090,partial-views,2455,1107,https://stackoverflow.com/questions/tagged/partial-views?sort=newest&page={}&pagesize=50
2091,greatest-n-per-group,2477,686,https://stackoverflow.com/questions/tagged/greatest-n-per-group?sort=newest&page={}&pagesize=50
2092,physics,2452,300,https://stackoverflow.com/questions/tagged/physics?sort=newest&page={}&pagesize=50
2093,move,2456,746,https://stackoverflow.com/questions/tagged/move?sort=newest&page={}&pagesize=50
2094,semaphore,2452,674,https://stackoverflow.com/questions/tagged/semaphore?sort=newest&page={}&pagesize=50
2095,observablecollection,2446,688,https://stackoverflow.com/questions/tagged/observablecollection?sort=newest&page={}&pagesize=50
2096,mechanize,2445,569,https://stackoverflow.com/questions/tagged/mechanize?sort=newest&page={}&pagesize=50
2097,android-xml,2443,763,https://stackoverflow.com/questions/tagged/android-xml?sort=newest&page={}&pagesize=50
2098,dos,2443,700,https://stackoverflow.com/questions/tagged/dos?sort=newest&page={}&pagesize=50
2099,office-js,2442,456,https://stackoverflow.com/questions/tagged/office-js?sort=newest&page={}&pagesize=50
2100,require,2457,954,https://stackoverflow.com/questions/tagged/require?sort=newest&page={}&pagesize=50
2101,kerberos,2480,683,https://stackoverflow.com/questions/tagged/kerberos?sort=newest&page={}&pagesize=50
2102,sleep,2446,1180,https://stackoverflow.com/questions/tagged/sleep?sort=newest&page={}&pagesize=50
2103,obfuscation,2438,555,https://stackoverflow.com/questions/tagged/obfuscation?sort=newest&page={}&pagesize=50
2104,payment,2440,602,https://stackoverflow.com/questions/tagged/payment?sort=newest&page={}&pagesize=50
2105,variadic-templates,2442,1072,https://stackoverflow.com/questions/tagged/variadic-templates?sort=newest&page={}&pagesize=50
2106,symfony-1.4,2443,186,https://stackoverflow.com/questions/tagged/symfony-1.4?sort=newest&page={}&pagesize=50
